,zip,lat,temp,humidity,cloudiness
0,72567,36.05,42.26,100,0.92
1,72567,37.43,49.71,100,0.9
2,72567,37.65,39.6,93,0.9
3,72567,37.49,48.87,70,0.75
4,72567,38.9,48.72,81,0.9
5,72567,41.42,34.38,93,0.9
6,72567,33.76,69.91,82,0.9
7,72567,48.57,39.6,86,0.9
8,72567,42.6,29.3,63,0.9
9,72567,35.82,53.24,100,0.9
